1,33,1024
1,28,1024
1,58,2000
1,83,2000
1,79,2000
1,54,2000
1,84,2000
1,64,2000
1,58,2000
1,81,2000
1,82,2000
1,59,2000
1,80,2000
1,62,2000
1,54,2000
1,56,2000
1,54,2000
1,55,2000
1,63,2000
1,79,2000
1,53,2000
1,59,2000
1,71,2000
1,53,2000
1,54,2000
