1,66489,1024
1,58000,1024
1,58775,2000
1,56329,2000
1,54979,2000
1,53174,2000
1,55201,2000
1,54667,2000
1,54743,2000
1,55535,2000
1,54790,2000
1,55480,2000
1,57101,2000
1,65172,2000
1,54571,2000
1,69430,2000
1,57647,2000
1,54980,2000
1,53979,2000
1,56195,2000
1,55386,2000
1,54405,2000
1,53395,2000
1,53690,2000
1,55244,2000
